Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.5,9.3,60,W,11 6,19 10,1020.9,0.0,2025-10-06
11:00 pm,12.7,10.1,65,WSW,9 5,15 8,1020.9,0.0,2025-10-06
10:30 pm,12.5,10.4,67,SW,7 4,15 8,1021.1,0.0,2025-10-06
10:00 pm,13.0,10.2,66,WSW,11 6,15 8,1021.1,0.0,2025-10-06
9:30 pm,13.1,10.8,68,SW,9 5,17 9,1021.1,0.0,2025-10-06
9:00 pm,13.1,11.1,68,SW,7 4,13 7,1020.9,0.0,2025-10-06
8:30 pm,13.1,11.2,69,WSW,7 4,13 7,1021.2,0.0,2025-10-06
8:00 pm,12.8,10.7,67,SSW,7 4,11 6,1020.5,0.0,2025-10-06
7:30 pm,13.2,11.1,64,SW,7 4,11 6,1020.4,0.0,2025-10-06
7:00 pm,13.5,10.8,59,SW,9 5,15 8,1020.2,0.0,2025-10-06
6:30 pm,15.1,11.9,57,WSW,13 7,19 10,1020.2,0.0,2025-10-06
6:00 pm,14.3,11.8,60,SW,9 5,17 9,1020.0,0.0,2025-10-06
5:30 pm,15.1,11.5,50,SW,13 7,20 11,1019.9,0.0,2025-10-06
5:00 pm,15.5,12.0,51,SW,13 7,22 12,1019.5,0.0,2025-10-06
4:30 pm,16.2,12.4,50,WSW,15 8,24 13,1019.8,0.0,2025-10-06
4:00 pm,15.6,12.9,51,SSW,9 5,17 9,1019.8,0.0,2025-10-06
3:30 pm,15.6,12.0,55,SW,15 8,20 11,1020.1,0.0,2025-10-06
3:00 pm,15.3,11.8,52,WSW,13 7,17 9,1020.6,0.0,2025-10-06
2:30 pm,15.2,12.0,58,SW,13 7,22 12,1020.8,0.0,2025-10-06
2:00 pm,15.9,12.3,60,WSW,17 9,26 14,1021.2,0.0,2025-10-06
1:30 pm,14.6,10.5,58,WSW,17 9,26 14,1021.4,0.0,2025-10-06
1:00 pm,15.3,11.9,60,WSW,15 8,26 14,1021.1,0.0,2025-10-06
12:30 pm,15.6,12.4,62,WSW,15 8,22 12,1021.3,0.0,2025-10-06
12:00 pm,14.8,11.5,64,SW,15 8,24 13,1020.9,0.0,2025-10-06
11:30 am,14.5,11.8,69,SW,13 7,22 12,1020.6,0.0,2025-10-06
11:00 am,14.4,11.1,66,WSW,15 8,22 12,1020.8,0.0,2025-10-06
10:30 am,14.2,11.8,69,WSW,11 6,22 12,1020.8,0.0,2025-10-06
10:00 am,14.4,11.6,67,SW,13 7,20 11,1020.7,0.0,2025-10-06
9:30 am,14.0,11.1,68,SW,13 7,20 11,1020.4,0.0,2025-10-06
9:00 am,13.9,11.3,67,SW,11 6,20 11,1020.1,11.4,2025-10-06
8:30 am,13.4,10.8,69,SSW,11 6,22 12,1019.8,11.4,2025-10-06
8:00 am,13.1,10.6,71,SW,11 6,17 9,1019.6,11.4,2025-10-06
7:30 am,13.0,11.1,77,SW,9 5,15 8,1019.5,11.4,2025-10-06
7:00 am,12.8,11.3,78,SW,7 4,13 7,1018.7,11.4,2025-10-06
