Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,18.9,17.2,56,W,9 5,17 9,1012.8,0.0,2025-09-04
3:30 pm,18.5,15.7,53,SW,13 7,19 10,1013.0,0.0,2025-09-04
3:00 pm,19.3,17.1,47,WSW,9 5,19 10,1013.0,0.0,2025-09-04
2:30 pm,18.5,15.0,48,SW,15 8,22 12,1013.2,0.0,2025-09-04
2:00 pm,18.9,16.0,49,WSW,13 7,24 13,1013.3,0.0,2025-09-04
1:30 pm,18.5,15.1,49,WSW,15 8,20 11,1013.4,0.0,2025-09-04
1:00 pm,18.4,15.0,49,WSW,15 8,24 13,1013.7,0.0,2025-09-04
12:30 pm,18.5,15.7,52,SW,13 7,22 12,1014.1,0.0,2025-09-04
12:00 pm,18.2,15.2,51,WSW,13 7,19 10,1014.4,0.0,2025-09-04
11:30 am,17.8,15.0,54,WSW,13 7,22 12,1014.8,0.0,2025-09-04
11:00 am,17.8,15.6,52,SW,9 5,17 9,1014.9,0.0,2025-09-04
10:30 am,18.0,16.8,52,NNW,4 2,13 7,1015.0,0.0,2025-09-04
10:00 am,16.5,14.7,57,WSW,7 4,11 6,1015.3,0.0,2025-09-04
9:30 am,15.5,13.8,63,WSW,7 4,11 6,1015.7,0.0,2025-09-04
9:00 am,15.6,14.9,63,E,2 1,7 4,1015.7,0.0,2025-09-04
8:30 am,13.8,12.4,72,SSE,6 3,7 4,1015.5,0.0,2025-09-04
8:00 am,12.3,12.5,88,CALM,0 0,6 3,1015.3,0.0,2025-09-04
7:30 am,9.9,9.8,98,CALM,0 0,0 0,1015.2,0.0,2025-09-04
7:00 am,8.1,7.6,98,CALM,0 0,6 3,1015.0,0.0,2025-09-04
6:30 am,8.2,7.7,97,CALM,0 0,0 0,1014.7,0.0,2025-09-04
6:00 am,8.3,7.8,96,CALM,0 0,0 0,1014.6,0.0,2025-09-04
5:30 am,8.7,8.2,94,CALM,0 0,0 0,1014.5,0.0,2025-09-04
5:00 am,9.3,8.9,92,CALM,0 0,0 0,1014.3,0.0,2025-09-04
4:30 am,10.1,9.7,88,CALM,0 0,0 0,1014.4,0.0,2025-09-04
4:00 am,11.1,10.7,83,CALM,0 0,0 0,1014.2,0.0,2025-09-04
3:30 am,12.3,10.7,79,SSE,7 4,11 6,1014.2,0.0,2025-09-04
3:00 am,12.2,10.6,80,SSE,7 4,9 5,1014.3,0.0,2025-09-04
2:30 am,12.7,11.4,79,SE,6 3,9 5,1014.6,0.0,2025-09-04
2:00 am,12.6,11.2,81,SSE,7 4,11 6,1014.7,0.0,2025-09-04
1:30 am,12.6,11.3,80,SSE,6 3,9 5,1014.9,0.0,2025-09-04
1:00 am,12.7,11.2,80,SSE,7 4,9 5,1015.1,0.0,2025-09-04
12:30 am,13.5,12.3,76,SSE,6 3,9 5,1015.1,0.0,2025-09-04
12:00 am,14.2,12.9,75,SSW,7 4,13 7,1015.3,0.0,2025-09-04
